Date,Open,High,Low,Close,Volume
2013-05-06,135.3385,135.7743,135.2798,135.5975,58948597
2013-05-07,135.8748,136.3106,135.4893,136.2855,80837486
2013-05-08,136.1179,136.9308,136.0425,136.8302,84153524
2013-05-09,136.8302,137.1906,136.1598,136.7045,94899977
2013-05-10,136.5956,137.0146,136.1933,136.6844,91156309
2013-05-13,136.7716,137.2828,136.4531,136.9643,72340712
2013-05-14,137.1655,138.5734,137.1655,138.2885,92475399
2013-05-15,138.2466,139.4953,138.2047,138.9841,104985040
2013-05-16,138.9338,139.4198,138.3555,138.6907,95817581
2013-05-17,139.0762,139.9897,138.8919,139.9059,107531740
2013-05-20,139.7718,140.4423,139.6294,139.9897,79078628
2013-05-21,140.0233,140.6267,139.5372,140.2831,83204905
2013-05-22,140.2411,141.691,138.4226,138.6069,219919812
2013-05-23,137.5761,139.0427,137.3917,138.6488,186053925
2013-05-24,137.8359,138.599,137.4253,138.3555,117517101
2013-05-28,139.9897,140.6099,138.9589,139.3528,125947236
2013-05-29,138.6321,138.9505,137.727,138.8081,147840209
2013-05-30,138.5734,139.6126,138.4645,139.295,97153112
2013-05-31,138.5902,139.3779,136.7129,138.0537,142819581
2013-06-03,137.2996,137.8275,136.3189,137.2577,146998205
2013-06-04,137.8108,138.3639,136.3777,137.0817,141599655
2013-06-05,136.6794,136.9559,135.0368,135.5983,184168136
2013-06-06,135.0955,136.3861,134.2993,135.967,170119113
2013-06-07,137.3163,138.2382,136.7213,137.7521,147827628
2013-06-10,138.5399,138.6153,137.7521,138.0789,84026653
2013-06-11,136.8554,137.8946,136.3852,136.9811,137377250
2013-06-12,137.6264,137.7689,135.4307,135.6067,152766064
2013-06-13,135.481,137.8611,135.1793,137.3398,135781145
