Date,Close,High,Low,Open,Volume,gapped_percent,is_gap_fill,is_gapped,is_half_percent_continued,is_half_percent_continutation_target_price,max_gap_and_go_percentage,prev_close,up_or_down,continuation_fill_time,greatest_continuation_fill_time,gap_fill_time,greatest_gap_fill_time
2021-05-12,397.0575,403.8207,395.4133,402.4896,98640480,-0.7430774830654643,False,True,True,400.46,-2.4881455812388933,405.5028,2,01:15:00,06:20:00,,
2021-05-20,407.4518,407.7699,402.9202,403.0475,57889105,0.529701654030014,False,True,True,405.05,1.7075813408932017,400.9238,1,01:15:00,05:55:00,,
2021-06-18,409.0794,410.2853,407.2137,409.5508,61350162,-0.9992636902606498,False,True,True,407.48,-1.5642109955265369,413.6846,2,06:25:00,06:25:00,,
2021-07-09,427.707,427.9721,424.5058,424.7218,48728790,0.5462646506048559,False,True,True,426.83,1.3157225027656463,422.4143,1,01:55:00,06:20:00,,
2021-07-19,415.1184,419.0069,414.3525,418.4963,109532170,-1.250740625993247,False,True,True,416.38,-2.228520312442109,423.7969,2,00:25:00,04:00:00,,
2021-07-20,424.2456,424.6138,417.1608,417.9955,72030266,0.6930793720538488,False,True,True,420.07,2.2873955960516366,415.1184,1,00:25:00,05:55:00,,
2021-07-23,431.7329,432.3516,428.9049,429.6316,42806666,0.5065193428068194,False,True,True,431.77,1.1428266642711562,427.4664,1,03:35:00,06:20:00,,
2021-09-14,435.3742,440.2464,435.2189,440.0304,55723272,0.520408459304496,True,True,False,442.22,,437.7523,1,,,00:30:00,05:20:00
2021-09-20,424.3389,430.0524,422.4672,428.3975,122126252,-1.484932441817368,False,True,True,426.22,-2.848675006002008,434.8548,2,02:30:00,05:45:00,,
2021-09-24,437.6672,438.0415,434.6331,434.8597,42096428,-0.5115812140038916,True,True,False,432.67,,437.0958,2,,,00:30:00,06:15:00
2021-09-28,428.3679,433.4806,426.4864,433.1358,96513153,-0.8076262119202325,False,True,True,430.95,-2.3304044497533996,436.6624,2,00:20:00,03:30:00,,
2021-10-05,427.9837,428.9984,422.9893,423.8266,66533817,0.6150474389878547,False,True,True,425.93,1.8428158290439751,421.2358,1,00:35:00,05:15:00,,
2021-10-06,427.3631,428.6338,421.1669,422.8711,85221264,-1.194578204730691,True,True,False,420.73,,427.9837,2,,,05:10:00,06:25:00
2021-10-07,433.0492,435.0961,431.668,431.8551,53750420,1.0510968307745847,False,True,True,433.99,1.8094683420257867,427.3631,1,00:25:00,00:50:00,,
2021-10-14,435.5493,436.0615,432.0423,432.5349,48509019,1.0052775377717522,False,True,True,434.68,1.8288069495364652,428.23,1,01:30:00,06:20:00,,
2021-11-23,460.3835,462.1024,457.5267,460.2554,52780614,-0.8446578787662722,False,True,True,457.93,-1.4325166677043506,464.1761,2,01:30:00,01:30:00,,
2021-11-30,449.7494,457.1129,448.5131,455.1132,98293752,-0.7838524135573571,False,True,True,452.82,-2.2226955314569916,458.7088,2,01:20:00,06:20:00,,
2021-12-01,446.8581,457.7434,443.5778,454.7586,92085837,1.113775804926037,True,True,True,457.01,1.7774342778445127,449.7494,1,01:40:00,01:55:00,05:30:00,06:25:00
2021-12-02,451.1334,452.2269,443.5975,444.0014,88379358,-0.6392857150849429,True,True,False,441.77,,446.8581,2,,,00:10:00,06:10:00
2021-12-06,452.286,453.9212,446.799,449.3406,66471402,1.0053314667130608,False,True,True,451.56,2.034984743796027,444.8682,1,01:25:00,04:30:00,,
2021-12-07,460.4721,461.8907,457.4233,457.4873,64070823,1.1500024320894309,False,True,True,459.75,2.1235899408781123,452.286,1,00:20:00,01:30:00,,
2021-12-14,456.9947,458.7975,453.3893,456.1476,59059188,-1.073546886050389,False,True,True,453.84,-1.6717498265551929,461.0977,2,02:25:00,03:15:00,,
2021-12-16,460.5411,465.8212,457.8715,465.5256,72049393,0.7246801707486885,True,True,False,467.84,,462.1763,1,,,02:35:00,05:20:00
2021-12-17,456.4452,459.4208,452.8172,456.2376,79572926,-0.9344442873828168,False,True,True,453.93,-1.6771358734323514,460.5411,2,00:40:00,00:45:00,,
2021-12-20,448.7839,450.1877,445.9764,449.2386,69853130,-1.5788532774580564,False,True,True,446.96,-2.2935502443666813,456.4452,2,01:00:00,02:05:00,,
2021-12-21,457.1965,457.9083,451.0872,453.3214,48991156,1.011065682169072,False,True,True,455.57,2.0331388893407225,448.7839,1,02:40:00,06:25:00,,
2022-01-10,457.0977,460.4093,451.3713,457.4041,82444396,-0.9281995800207675,False,True,True,455.1,-2.234878635966378,461.6895,2,00:15:00,01:15:00,,
2022-01-11,464.3141,464.4723,456.7615,459.8953,55080336,0.6120354576275587,True,True,True,462.18,1.6133531190377997,457.0977,1,02:10:00,06:25:00,00:10:00,00:25:00
2022-01-18,451.6804,454.6955,450.0987,454.4681,75018626,-0.9117197721921552,False,True,True,452.17,-1.8643858264815147,458.6497,2,00:20:00,06:25:00,,
2022-01-21,433.837,442.9317,432.9572,440.4603,125552531,-1.0899722240997936,False,True,True,438.23,-2.7748728369481217,445.3141,2,00:25:00,06:25:00,,
2022-01-24,428.6569,435.3396,415.9441,427.0851,167372246,-1.5563218443793356,True,True,True,424.92,-4.124337020586072,433.837,2,00:15:00,02:55:00,06:20:00,06:25:00
2022-01-26,428.4988,438.9577,423.9514,435.6757,136664619,1.2264958228091303,True,True,True,437.83,1.9890477835690665,430.3969,1,00:30:00,04:30:00,05:15:00,05:50:00
2022-01-27,426.6996,436.5357,424.5347,433.2438,102060125,1.1073543263131669,True,True,True,435.39,1.8755945174175523,428.4988,1,00:15:00,00:40:00,03:05:00,05:45:00
2022-01-31,441.9332,445.1263,434.7761,436.1897,89610890,1.0720095985919074,False,True,True,438.35,3.1427602856869403,431.5633,1,00:30:00,06:25:00,,
2022-02-01,447.4592,448.4379,441.8229,445.5612,71969399,0.8209385490838855,True,True,True,447.77,1.4718740298307558,441.9332,1,06:15:00,06:20:00,00:35:00,00:35:00
2022-02-02,451.9868,452.8765,447.8646,450.2865,71264778,0.6318564910499057,False,True,True,452.52,1.2106802139725839,447.4592,1,05:45:00,06:25:00,,
2022-02-03,443.248,447.7855,440.6086,445.7886,79780720,-1.3713232333333722,False,True,True,443.53,-2.517374401199325,451.9868,2,05:05:00,06:20:00,,
2022-02-07,444.3058,445.8281,440.747,444.3651,60905031,-0.5838806608603765,False,True,True,442.13,-1.3933444584919594,446.9749,2,02:10:00,06:25:00,,
2022-02-08,445.1806,446.7475,440.1242,441.6169,58256130,-0.6051912894227331,True,True,False,439.4,,444.3058,2,,,02:00:00,06:25:00
2022-02-09,451.9671,452.6393,449.7972,450.0097,61120060,1.084750773057043,False,True,True,452.24,1.6754323975483127,445.1806,1,05:05:00,06:20:00,,
2022-02-10,444.2563,452.4712,442.0815,446.1741,93477582,-1.2817304622393988,True,True,True,443.91,-2.18723884990744,451.9671,2,06:00:00,06:20:00,01:05:00,01:10:00
2022-02-15,440.2033,441.172,438.1075,438.6512,62585823,1.0590144785965814,False,True,True,440.82,1.6397710425764522,434.0545,1,01:35:00,06:20:00,,
2022-02-17,433.0857,438.7204,431.4249,438.1471,69865645,-0.8872140379831936,False,True,True,435.94,-2.407835696311809,442.0692,2,00:20:00,06:20:00,,
2022-02-24,419.152,423.8526,405.94,406.3156,141223261,-2.9743673994929,True,True,False,404.22,,418.7714,2,,,05:20:00,06:20:00
2022-02-25,431.9587,432.8286,422.9629,424.6928,88345315,1.3219070885979287,False,True,True,426.79,3.262921326869491,419.152,1,00:55:00,06:25:00,,
2022-02-28,428.0836,433.1845,425.7704,427.0753,102471577,-1.1305247469260358,True,True,False,424.92,,431.9587,2,,,01:50:00,02:00:00
2022-03-02,433.7875,434.6871,426.6304,427.4608,82488134,0.7995612046215899,False,True,True,429.58,2.5035955140435417,424.0701,1,00:15:00,06:20:00,,
2022-03-04,425.7308,428.4098,422.9826,426.8083,82184215,-0.9816040018615528,False,True,True,424.65,-1.8691562766651981,431.0394,2,00:15:00,01:40:00,,
2022-03-09,424.0404,424.594,417.9806,420.274,76172659,1.5756928323438157,False,True,True,422.34,2.619790237930944,413.7545,1,02:25:00,06:00:00,,
2022-03-11,416.8289,423.8625,414.7282,423.2199,67249448,0.7720653539928594,True,True,False,425.32,,419.9774,1,,,02:00:00,06:25:00
2022-03-15,421.1242,421.9545,413.6309,414.9655,69830978,0.7004969194006401,False,True,True,417.03,2.3965313438761413,412.0789,1,01:00:00,06:20:00,,
2022-03-16,427.6387,430.6934,419.9379,424.9696,98535316,0.9131272911886898,True,True,True,427.08,2.272298766017252,421.1242,1,00:10:00,06:25:00,05:00:00,05:00:00
2022-03-22,445.1902,446.8066,442.1261,442.1261,53128937,0.5729430396303665,False,True,True,444.32,1.637643042405569,439.6074,1,00:30:00,06:20:00,,
2022-04-06,442.1261,445.1704,439.7561,443.1475,77661654,-0.9288794336896019,False,True,True,440.91,-1.6870689716844744,447.3024,2,00:40:00,04:45:00,,
2022-04-11,437.2027,441.2733,435.7103,440.3908,59782701,-1.0978946931084794,False,True,True,438.16,-2.1490322370555948,445.2795,2,01:40:00,06:25:00,,
2022-04-18,433.0527,436.0673,431.962,433.1519,45009529,-0.5124682147745288,True,True,False,430.97,,435.3831,2,,,00:05:00,04:55:00
2022-04-21,435.4822,446.2414,433.4395,444.7837,66763251,0.7140361519578782,True,True,False,446.99,,441.6303,1,,,02:15:00,06:20:00
2022-04-22,425.5808,433.5684,421.8771,433.2412,87703143,-0.5146019745468323,False,True,True,431.06,-3.12414606153822,435.4822,2,00:10:00,06:25:00,,
2022-04-25,423.7662,425.0999,415.3324,420.112,85924437,-1.2850203768591035,False,True,True,417.98,-2.4080973577755396,425.5808,2,00:15:00,02:20:00,,
2022-04-28,424.971,426.042,414.1028,418.7535,76583634,0.9285834107815579,True,True,True,420.83,2.6852683822253343,414.9008,1,03:10:00,05:50:00,01:00:00,01:10:00
2022-04-29,410.404,422.3035,407.7663,420.0426,96580292,-1.159702662064002,False,True,True,417.92,-4.048440952441461,424.971,2,00:55:00,06:25:00,,
2022-05-05,406.2144,421.4408,406.0111,420.9648,131432726,-0.6063988859430267,False,True,True,418.85,-4.137102861618134,423.5331,2,00:15:00,06:00:00,,
2022-05-09,396.2932,403.0065,393.1795,401.7075,107571538,-0.9874206829645354,False,True,True,399.68,-3.089396066584893,405.7136,2,00:35:00,06:20:00,,
2022-05-10,395.728,402.6793,391.5136,401.1026,93500289,1.2135963978185804,True,True,False,403.08,,396.2932,1,,,01:15:00,03:00:00
2022-05-12,385.5737,392.4854,381.9245,386.1092,88134435,-1.370385101024622,True,True,True,384.15,-2.439345253923695,391.4739,2,00:05:00,05:20:00,01:35:00,01:40:00
2022-05-13,399.1094,399.8035,392.2969,393.3877,73417667,2.0265905065620458,False,True,True,395.32,3.6905525454666677,385.5737,1,00:20:00,02:40:00,,
2022-05-16,397.5922,400.5869,394.2703,396.6303,55182000,-0.6211580083054964,True,True,True,394.63,-1.2124745746404304,399.1094,2,00:15:00,00:20:00,04:00:00,05:00:00
2022-05-17,404.4939,405.1484,399.211,403.1255,57990745,1.3917023523097276,False,True,True,405.11,1.9004899995523026,397.5922,1,05:35:00,05:35:00,,
2022-05-18,387.5373,400.4184,387.2793,400.1209,77445602,-1.081104066093454,False,True,True,398.1,-4.255836738205451,404.4939,2,00:25:00,06:20:00,,
2022-05-19,386.9818,390.8393,383.8681,385.306,69743084,-0.5757639329169174,True,True,False,383.37,,387.5373,2,,,00:05:00,05:30:00
2022-05-20,381.637,393.705,377.3531,389.9567,84990541,0.7687441631621929,True,True,True,391.89,1.7373426864002293,386.9818,1,00:00:00,00:00:00,00:40:00,04:00:00
2022-05-23,392.9613,394.3992,387.1107,389.5402,57102448,2.0708683906434717,False,True,True,391.45,3.344067792169,381.637,1,01:10:00,05:15:00,,
2022-05-24,389.57,391.8408,383.7194,389.2725,65583481,-0.9387183928799133,False,True,True,387.31,-2.3518600941110455,392.9613,2,00:30:00,01:20:00,,
2022-05-27,410.9593,411.9015,404.2857,404.5138,57607910,0.6747090861487308,False,True,True,406.52,2.513347343522745,401.8028,1,00:10:00,06:25:00,,
2022-06-03,407.211,410.5726,406.0805,408.9067,50656136,-0.722246568491184,False,True,True,406.85,-1.4084147989166895,411.8815,2,01:35:00,01:55:00,,
2022-06-06,407.687,413.1201,407.1141,411.3064,44080270,1.0057193936313076,True,True,False,413.34,,407.211,1,,,05:50:00,06:05:00
2022-06-07,411.4155,412.7343,404.1964,404.6823,41935682,-0.7370114818475972,True,True,False,402.64,,407.687,2,,,00:55:00,06:20:00
2022-06-09,400.8844,408.2919,398.088,405.902,57976660,-0.6794091983284738,False,True,True,403.86,-2.59142514435549,408.6786,2,05:10:00,06:25:00,,
2022-06-10,389.5105,392.4632,386.486,391.5731,83616355,-2.3226895334415647,False,True,True,389.57,-3.5916588422996845,400.8844,2,00:30:00,06:25:00,,
2022-06-13,371.7604,378.6125,370.1738,376.6689,101033900,-3.296855925578379,False,True,True,374.72,-4.9643591122703885,389.5105,2,00:45:00,06:20:00,,
2022-06-14,369.8763,374.7749,367.4865,373.694,69564432,0.5201199482247202,True,True,False,375.55,,371.7604,1,,,00:10:00,05:45:00
2022-06-15,378.7761,380.685,369.0037,374.1998,88288567,1.1689043066560272,True,True,True,376.05,2.922247248607166,369.8763,1,00:30:00,06:05:00,05:00:00,05:00:00
2022-06-16,363.8274,367.8335,361.0309,367.4071,89501469,-3.001509334934272,False,True,True,365.51,-4.684878480981248,378.7761,2,00:05:00,05:20:00,,
2022-06-21,374.3223,374.9846,370.2889,370.3586,52554416,1.150552279842555,False,True,True,372.19,2.4139830597584235,366.1459,1,00:10:00,05:40:00,,
2022-06-22,374.2327,377.1706,368.6656,369.1337,58460885,-1.386131683845715,True,True,False,367.26,,374.3223,2,,,00:45:00,04:45:00
2022-06-24,386.4826,388.4941,379.8048,379.8397,62538599,1.1000602331552727,False,True,True,381.72,3.4035592125453156,375.7067,1,00:10:00,06:25:00,,
2022-06-27,387.0456,389.7589,385.855,389.4502,47339113,0.7678482808799166,True,True,False,391.38,,386.4826,1,,,00:15:00,06:20:00
2022-06-30,375.7564,379.1009,371.0358,374.7008,75010928,-1.2862529216256045,False,True,True,372.8,-2.251785642778706,379.5832,2,00:05:00,00:30:00,,
2022-07-05,379.4911,380.4173,371.3744,374.3124,59936557,-1.1956435664472154,True,True,True,372.42,-1.9711647599790953,378.842,2,00:05:00,00:30:00,05:05:00,06:25:00
2022-07-08,387.8567,389.0419,384.0822,385.6857,46649119,-0.5188840575149637,True,True,False,383.75,,387.6974,2,,,00:55:00,01:55:00
2022-07-11,382.8274,385.2873,381.9311,384.2715,41577498,-0.9243620130836946,False,True,True,382.33,-1.527780749952231,387.8567,2,00:15:00,06:20:00,,
2022-07-13,378.301,380.3575,373.1253,373.5654,56309524,-1.3492062444130808,True,True,False,371.67,,378.6745,2,,,01:35:00,03:30:00
2022-07-14,376.9118,377.0213,369.5221,372.1313,56821390,-1.6308970898834467,False,True,True,370.24,-2.3206124223832254,378.301,2,00:10:00,00:40:00,,
2022-07-15,382.2448,383.6739,378.9832,380.985,45172586,1.0806772300575322,False,True,True,382.87,1.794080206562908,376.9118,1,01:35:00,06:25:00,,
2022-07-18,380.9252,387.4982,379.1027,386.7911,43396691,1.189368697755986,True,True,False,388.7,,382.2448,1,,,05:10:00,06:20:00
2022-07-19,390.4063,391.2627,383.8134,384.5005,53190908,0.9385832179125901,False,True,True,386.41,2.7137873787294664,380.9252,1,00:55:00,06:15:00,,
2022-07-27,400.6553,401.2318,392.4379,392.7467,56811627,0.967211024400974,False,True,True,394.69,3.1485581426915905,388.9844,1,01:30:00,06:00:00,,
2022-08-01,409.2289,411.7187,406.7292,407.4761,48852296,-0.7832616536589833,True,True,False,405.42,,410.6929,2,,,00:35:00,01:20:00
2022-08-08,411.0216,415.9115,410.1452,413.5512,37839947,0.6813101898052015,True,True,True,415.6,1.2559381837295251,410.7527,1,00:20:00,00:25:00,03:05:00,05:20:00
2022-08-11,418.1722,423.2115,417.495,421.2595,41128389,0.8872609983793686,True,True,False,423.35,,417.5547,1,,,05:40:00,05:40:00
2022-08-12,424.6655,425.4623,419.3075,420.3035,40394029,0.509670418071792,False,True,True,422.39,1.743324879080927,418.1722,1,02:40:00,06:25:00,,
2022-08-19,420.5524,423.5202,419.4968,423.2414,45147599,-0.7844109861608753,False,True,True,421.11,-1.662214279083593,426.5876,2,00:25:00,05:35:00,,
2022-08-22,411.5295,415.5231,410.7129,415.3438,48071886,-1.2385139164584462,False,True,True,413.24,-2.3396608841133677,420.5524,2,00:50:00,06:10:00,,
2022-08-26,405.4446,418.2419,403.5921,417.6743,68820755,0.5080819293541371,True,True,False,419.75,,415.5629,1,,,00:30:00,06:25:00
2022-09-01,392.5027,395.1568,388.4443,391.2827,58379914,-0.9604201306529779,True,True,True,389.31,-1.6788621765219942,395.0771,2,00:40:00,01:30:00,06:25:00,06:25:00
2022-09-02,390.6154,399.9122,388.7331,398.6524,67774712,1.5667917698400535,True,True,False,400.61,,392.5027,1,,,03:50:00,06:15:00
2022-09-08,397.7063,399.2201,392.5076,393.6828,56724699,-0.7731813250849973,True,True,False,391.7,,396.7504,2,,,00:50:00,01:50:00
2022-09-09,405.4943,405.8429,400.8135,401.0824,51802164,0.8488927633281163,False,True,True,403.07,2.045881596544985,397.7063,1,00:30:00,06:10:00,,
2022-09-13,392.5574,401.4509,390.3166,400.1761,73022997,-2.023811447494895,False,True,True,398.13,-4.437739293344326,408.4422,2,00:30:00,06:15:00,,
2022-09-16,384.38,386.25,382.11,384.14,62729712,-0.8870216800287151,False,True,True,382.2,-1.4107873539745135,387.5779,2,00:25:00,02:55:00,,
2022-09-19,388.185,388.55,382.1784,382.26,48122265,-0.5515375409750779,True,True,False,380.34,,384.38,2,,,00:10:00,06:25:00
2022-09-20,383.57,386.12,381.195,385.05,55009298,-0.8076046215077839,False,True,True,383.11,-1.8006878163762148,388.185,2,00:40:00,04:25:00,,
2022-09-21,381.03,389.31,377.39,386.11,78121873,0.6621998592173581,True,True,True,388.03,1.4964673983888233,383.57,1,05:10:00,05:15:00,04:30:00,06:25:00
2022-09-22,376.15,377.66,373.44,376.58,59215647,-1.1678870430149828,False,True,True,374.67,-1.9919691362884748,381.03,2,00:25:00,01:50:00,,
2022-09-23,366.735,370.62,363.29,370.58,80999956,-1.4807922371394373,False,True,True,368.7,-3.4188488634853003,376.15,2,00:10:00,05:25:00,,
2022-09-27,362.67,370.4,360.87,368.02,75546025,0.7942594215600288,True,True,True,369.85,1.4460999123575735,365.12,1,00:05:00,00:10:00,01:55:00,04:25:00
2022-09-29,361.69,367.11,359.7,366.81,81062847,-1.2385234646347762,False,True,True,364.95,-3.1528499501898266,371.41,2,00:10:00,04:50:00,,
2022-10-04,376.16,378.0,372.31,372.4,70321684,1.132444396165429,False,True,True,374.24,2.6532330337017576,368.23,1,00:05:00,06:25:00,,
2022-10-05,378.72,379.46,370.95,373.39,63674727,-0.7363887707358673,True,True,True,371.51,-1.3850489153551775,376.16,2,00:55:00,01:00:00,03:35:00,05:45:00
2022-10-06,374.33,378.72,372.68,375.62,59646353,-0.8185466835657009,True,True,True,373.73,-1.5948457963667142,378.72,2,00:55:00,05:40:00,00:10:00,00:10:00
2022-10-07,361.2,369.37,360.94,368.97,70660983,-1.4318916464082379,False,True,True,367.1,-3.5770576763817985,374.33,2,00:10:00,06:00:00,,
2022-10-10,360.6801,364.21,357.67,363.97,54229981,0.7668881506090915,True,True,False,365.78,,361.2,1,,,00:30:00,03:40:00
2022-10-11,356.98,363.03,355.71,358.26,69595617,-0.6709824024114419,True,True,True,356.46,-1.3779800992624773,360.6801,2,00:30:00,05:45:00,02:10:00,03:15:00
2022-10-13,366.15,367.51,348.11,349.23,105083475,-2.3487962419260064,True,True,False,347.44,,357.63,2,,,01:45:00,05:40:00
2022-10-14,358.65,370.26,356.96,368.53,83883862,0.6500068278028118,True,True,False,370.36,,366.15,1,,,00:15:00,06:25:00
2022-10-17,366.8699,367.9799,363.97,364.0,64225690,1.4917050048794154,False,True,True,365.79,2.601394116826993,358.65,1,00:05:00,00:50:00,,
2022-10-26,382.41,387.58,381.35,381.61,64867144,-0.8676451487206066,True,True,False,379.69,,384.95,2,,,01:05:00,02:10:00
2022-11-01,384.7501,390.39,383.29,390.14,58282157,0.9104547100512084,True,True,False,392.07,,386.62,1,,,00:30:00,02:05:00
2022-11-03,373.2,374.2,368.79,371.465,56067635,-1.3111052072263556,False,True,True,369.58,-2.021785334750254,376.4,2,00:20:00,00:30:00,,
2022-11-04,374.3,378.87,370.0,377.0,67256157,1.0182207931404104,True,True,True,378.87,1.519292604501612,373.2,1,01:10:00,01:10:00,00:10:00,04:35:00
2022-11-07,380.29,380.57,375.53,377.71,45863285,0.9110339300026631,False,True,True,379.58,1.6751269035532945,374.3,1,04:55:00,06:00:00,,
2022-11-09,374.9,381.14,373.61,379.85,53979244,-0.8949071175119887,False,True,True,377.93,-2.5229597161344084,383.28,2,01:25:00,06:15:00,,
2022-11-10,393.65,395.04,385.642,388.03,88436690,3.502267271272338,False,True,True,389.9,5.372099226460401,374.9,1,00:30:00,06:25:00,,
2022-11-14,397.68,400.1799,394.83,396.66,46976394,-0.5016806301108714,True,True,False,394.67,,398.66,2,,,00:45:00,04:30:00
2022-11-15,398.26,402.31,394.49,401.15,63073625,0.8725608529470857,True,True,False,403.14,,397.68,1,,,03:50:00,04:10:00
2022-11-22,399.43,400.07,395.1527,396.63,39599574,0.5220873355805059,False,True,True,398.6,1.3939224979091163,394.57,1,04:20:00,06:25:00,,
2022-11-28,395.2,400.81,395.11,399.09,43255821,-0.7905138339920966,False,True,True,397.08,-1.7798990727620674,402.27,2,04:20:00,05:55:00,,
2022-12-01,407.53,410.0,404.75,408.8,53073064,0.8187826773207046,True,True,False,410.83,,405.48,1,,,00:45:00,01:00:00
2022-12-02,406.86,407.86,402.14,402.24,51591488,-1.2980639462125398,True,True,False,400.2,,407.53,2,,,05:40:00,05:45:00
2022-12-05,398.68,404.93,398.17,403.95,50135684,-0.7152337413360923,False,True,True,401.92,-2.1358698323747722,406.86,2,00:30:00,05:15:00,,
2022-12-08,396.44,397.36,393.45,395.14,40461641,0.5649749147472973,False,True,True,397.1,1.1299752799615044,392.9201,1,00:55:00,01:05:00,,
2022-12-15,390.58,395.25,387.885,394.31,75787439,-0.9146877748460828,False,True,True,392.32,-2.529212212589521,397.95,2,00:25:00,03:35:00,,
2022-12-16,384.795,386.575,381.04,385.19,67817503,-1.3799989758820181,False,True,True,383.24,-2.4425213784627897,390.58,2,00:40:00,03:25:00,,
2022-12-21,385.7492,387.41,382.69,383.25,45393869,0.5484580602083957,False,True,True,385.16,1.639864676073939,381.1595,1,00:55:00,04:40:00,,
2022-12-22,380.39,383.38,374.77,383.05,66583537,-0.6997292541371343,False,True,True,381.12,-2.8462016253047295,385.7492,2,00:10:00,04:00:00,,
2022-12-29,383.515,384.35,379.08,379.63,43341132,0.6308813783962878,False,True,True,381.52,1.8820410868124646,377.25,1,00:10:00,04:35:00,,
2022-12-30,380.47,382.58,378.43,380.64,51072006,-0.7496447335827804,False,True,True,378.72,-1.3258933809629296,383.515,2,03:55:00,03:55:00,,
2023-01-03,380.555,386.43,377.831,384.37,49036005,1.0250479669881927,True,True,True,386.27,1.5664835598076008,380.47,1,00:10:00,00:10:00,00:45:00,03:15:00
2023-01-04,382.68,385.88,380.0,383.18,59509413,0.6897820288788743,True,True,True,385.08,1.3992721157257133,380.555,1,02:05:00,02:25:00,00:35:00,00:40:00
2023-01-06,388.6825,389.25,379.45,382.61,67790804,0.8580353494747651,False,True,True,384.51,2.608374741337265,379.355,1,01:05:00,05:45:00,,
2023-01-11,394.415,395.6,391.38,392.23,44614840,0.6802197238051323,False,True,True,394.18,1.5452538631346677,389.58,1,03:40:00,06:25:00,,
2023-01-12,396.725,398.485,392.42,396.67,60874160,0.571732819492158,True,True,False,398.64,,394.415,1,,,00:10:00,00:20:00
2023-01-13,398.275,399.1,393.34,393.62,44004355,-0.7826580124771613,True,True,False,391.64,,396.725,2,,,01:00:00,06:10:00
2023-01-19,389.885,391.08,387.26,389.35,59736151,-0.875786043432877,False,True,True,387.39,-1.4078769826115811,392.79,2,02:10:00,02:15:00,,
