Date,Open,High,Low,Close,prev_close,next_day_open,Volume,gapped,up_down,continued
2017-03-06,214.8804,215.4414,214.4371,215.1609,215.7626,214.7537,46732694,0.0,0.0,0.0
2017-03-07,214.7537,215.1247,214.2109,214.6542,215.1609,214.7357,45029329,0.0,0.0,0.0
2017-03-08,214.7357,215.0071,213.8852,214.2923,214.6542,214.1566,59993846,0.0,0.0,0.0
2017-03-09,214.1566,214.6452,213.288,214.2199,214.2923,215.3057,69539450,1.0,1.0,0.0
2017-03-10,215.3057,215.3509,214.0571,214.938,214.2199,214.989,64992855,0.0,0.0,0.0
2017-03-13,214.989,215.2061,214.6452,214.989,214.938,214.5909,43646044,0.0,0.0,0.0
2017-03-14,214.5909,214.6452,213.6952,214.4009,214.989,214.9347,51166887,0.0,0.0,0.0
2017-03-15,214.9347,216.6356,214.6904,216.3687,214.4009,216.3371,75475870,0.0,0.0,0.0
2017-03-16,216.3371,216.4185,215.4233,215.6676,216.3687,216.0424,69261725,0.0,0.0,0.0
2017-03-17,216.0424,216.2423,215.4245,215.7698,215.6676,215.3882,65549778,0.0,0.0,0.0
2017-03-20,215.3882,215.688,214.743,215.3018,215.7698,215.788,46124055,0.0,0.0,0.0
2017-03-21,215.788,215.9152,212.2532,213.0292,215.3018,212.4258,118603858,0.0,0.0,0.0
2017-03-22,212.4258,213.1891,211.7715,212.9256,213.0292,212.6348,84982258,0.0,0.0,0.0
2017-03-23,212.6348,213.8525,212.2713,212.5894,212.9256,212.9801,85809859,0.0,0.0,0.0
2017-03-24,212.9801,213.5798,211.6898,212.0532,212.5894,210.7538,91445677,1.0,2.0,0.0
2017-03-27,210.7538,212.5621,210.463,212.2486,212.0532,211.9715,77507854,0.0,0.0,0.0
2017-03-28,211.9715,214.2795,211.8533,214.0069,212.2486,213.5344,75945417,0.0,0.0,0.0
2017-03-29,213.5344,214.2795,213.2936,214.1977,214.0069,213.9706,46563772,0.0,0.0,0.0
2017-03-30,213.9706,214.9247,213.7888,214.7612,214.1977,214.3613,46086969,0.0,0.0,0.0
2017-03-31,214.3613,214.9156,214.1614,214.6339,214.7612,214.2705,53527340,0.0,0.0,0.0
2017-04-03,214.2705,214.4795,212.553,213.7434,214.6339,213.5435,69946622,0.0,0.0,0.0
2017-04-04,213.5435,214.0705,213.1391,213.7707,213.7434,214.6885,45987002,0.0,0.0,0.0
2017-04-05,214.6885,215.7153,213.1255,213.6662,213.7707,213.489,90497391,0.0,0.0,0.0
2017-04-06,213.489,214.4885,213.021,213.6889,213.6662,213.6798,58739862,0.0,0.0,0.0
2017-04-07,213.6798,214.4522,213.2164,213.8797,213.6889,213.8706,56227480,0.0,0.0,0.0
2017-04-10,213.8706,214.6839,213.2982,213.9797,213.8797,213.4526,57770797,0.0,0.0,0.0
2017-04-11,213.4526,213.7071,212.0351,213.1527,213.9797,213.3072,78359113,0.0,0.0,0.0
2017-04-12,213.3072,213.5072,212.4258,212.8256,213.1527,212.3077,64522616,0.0,0.0,0.0
2017-04-13,212.3077,213.0801,211.3081,211.8806,212.8256,211.8261,70853752,0.0,0.0,0.0
2017-04-17,211.8261,213.1528,211.6171,212.9847,211.8806,212.3804,54950541,0.0,0.0,0.0
2017-04-18,212.3804,213.0801,211.7988,212.5439,212.9847,213.1073,72396882,0.0,0.0,0.0
2017-04-19,213.1073,213.4981,211.8897,212.0412,212.5439,212.7711,58189861,0.0,0.0,0.0
2017-04-20,212.7711,214.3113,212.4349,214.0572,212.0412,213.7707,80563163,0.0,0.0,0.0
2017-04-21,213.7707,213.8252,212.7529,213.2573,214.0572,215.5245,89465739,1.0,1.0,0.0
2017-04-24,215.5245,215.7335,215.0065,215.579,213.2573,216.1878,98510869,0.0,0.0,0.0
2017-04-25,216.1878,217.1328,216.0969,216.9693,215.579,216.733,65239947,0.0,0.0,0.0
2017-04-26,216.733,217.6599,216.5876,217.2328,216.9693,216.9693,68463756,0.0,0.0,0.0
2017-04-27,216.9693,217.1328,216.2514,216.8466,217.2328,217.0874,44847809,0.0,0.0,0.0
2017-04-28,217.0874,217.1147,216.206,216.3695,216.8466,216.8875,46922066,0.0,0.0,0.0
2017-05-01,216.8875,217.3328,216.4468,217.1465,216.3695,217.0329,41394709,0.0,0.0,0.0
2017-05-02,217.0329,217.1601,216.5422,216.7148,217.1465,216.5331,48642193,0.0,0.0,0.0
2017-05-03,216.5331,217.067,215.997,216.6512,216.7148,217.0238,59184723,0.0,0.0,0.0
2017-05-04,217.0238,217.1079,216.0697,216.7875,216.6512,217.3509,55672609,0.0,0.0,0.0
2017-05-05,217.3509,217.8325,216.8875,217.5236,216.7875,217.8598,47933987,0.0,0.0,0.0
2017-05-08,217.8598,218.0143,217.3328,217.7099,217.5236,218.0506,42398206,0.0,0.0,0.0
2017-05-09,218.0506,218.2596,217.2146,217.7099,217.7099,217.5327,46146559,0.0,0.0,0.0
2017-05-10,217.5327,217.9688,217.3146,217.8235,217.7099,217.4963,45744359,0.0,0.0,0.0
2017-05-11,217.4963,217.6962,216.3877,217.4236,217.8235,217.2601,53395714,0.0,0.0,0.0
2017-05-12,217.2601,217.5666,216.8784,217.0374,217.4236,217.6054,40329902,0.0,0.0,0.0
2017-05-15,217.6054,218.4868,217.5872,218.1597,217.0374,218.6685,49542774,0.0,0.0,0.0
2017-05-16,218.6685,218.6958,217.7508,218.1506,218.1597,216.3605,43847401,1.0,2.0,1.0
2017-05-17,216.3605,216.8512,214.225,214.9702,218.1506,214.2068,141727409,0.0,0.0,0.0
2017-05-18,214.2068,216.0424,213.9342,215.3155,214.9702,215.6608,92041281,0.0,0.0,0.0
2017-05-19,215.6608,217.251,215.6062,216.365,215.3155,217.0874,96245174,0.0,0.0,0.0
2017-05-22,217.0874,217.8235,217.0147,217.6417,216.365,218.0415,44091169,0.0,0.0,0.0
2017-05-23,218.0415,218.3051,217.6417,218.0415,217.6417,218.3778,43424532,0.0,0.0,0.0
2017-05-24,218.3778,218.7503,218.0234,218.4959,218.0415,219.1774,41174255,0.0,0.0,0.0
2017-05-25,219.1774,219.9771,218.9593,219.6736,218.4959,219.4864,55655642,0.0,0.0,0.0
2017-05-26,219.4864,219.8135,219.4046,219.6363,219.6736,219.3046,31453156,0.0,0.0,0.0
2017-05-30,219.3046,219.7135,219.1411,219.5863,219.6363,219.759,30260958,0.0,0.0,0.0
2017-05-31,219.759,219.7953,218.6685,219.341,219.5863,219.8771,65827432,0.0,0.0,0.0
2017-06-01,219.8771,221.122,219.5772,220.6722,219.341,221.1947,54645234,0.0,0.0,0.0
2017-06-02,221.1947,222.0398,220.8858,221.8762,220.6722,221.6945,55559290,0.0,0.0,0.0
2017-06-05,221.6945,221.9944,221.5037,221.8308,221.8762,221.122,30338783,0.0,0.0,0.0
2017-06-06,221.122,221.7036,220.9221,221.1856,221.8308,221.3583,41582772,0.0,0.0,0.0
2017-06-07,221.3583,221.6491,220.6586,221.4862,221.1856,221.5128,41973882,0.0,0.0,0.0
2017-06-08,221.5128,222.0216,220.9675,221.3174,221.4862,221.8035,58485886,0.0,0.0,0.0
2017-06-09,221.8035,222.6395,219.8589,221.0584,221.3174,220.9312,114859516,0.0,0.0,0.0
2017-06-12,220.9312,221.1947,220.2497,220.6858,221.0584,221.7036,73110770,0.0,0.0,0.0
2017-06-13,221.7036,222.2761,221.34,222.2306,220.6858,222.5032,51497683,0.0,0.0,0.0
2017-06-14,222.5032,222.5123,221.0766,221.54,222.2306,220.5223,66583149,0.0,0.0,0.0
2017-06-15,220.5223,221.64,220.2315,221.5768,221.54,221.6799,56161579,0.0,0.0,0.0
2017-06-16,221.6799,221.7347,220.6423,221.2142,221.5768,222.4286,65799653,1.0,1.0,0.0
2017-06-19,222.4286,223.4696,222.3282,223.1591,221.2142,223.0313,50192952,0.0,0.0,0.0
2017-06-20,223.0313,223.0404,221.8808,222.3191,223.1591,222.2734,45565052,0.0,0.0,0.0
2017-06-21,222.2734,222.4286,221.3511,221.8077,222.3191,221.8534,47869931,0.0,0.0,0.0
2017-06-22,221.8534,222.3738,221.5612,222.1638,221.8077,221.8077,35752922,0.0,0.0,0.0
2017-06-23,221.8077,222.3556,221.4059,221.6865,222.1638,222.7117,53215962,0.0,0.0,0.0
2017-06-26,222.7117,223.15,221.931,222.3738,221.6865,221.9264,47436867,0.0,0.0,0.0
2017-06-27,221.9264,222.2369,220.3467,220.9128,222.3738,221.4333,70583676,0.0,0.0,0.0
2017-06-28,221.4333,222.5428,221.1868,222.5199,220.9128,222.4925,57292949,0.0,0.0,0.0
2017-06-29,222.4925,222.5473,219.1094,220.6206,222.5199,221.2324,95389078,0.0,0.0,0.0
2017-06-30,221.2324,221.6251,220.5887,221.4059,220.6206,221.552,56050733,0.0,0.0,0.0
2017-07-05,221.552,221.899,220.7028,221.6936,221.4059,220.8763,45812059,0.0,0.0,0.0
2017-07-06,220.8763,221.0041,219.461,219.7258,221.6936,220.2554,55121143,0.0,0.0,0.0
2017-07-07,220.2554,221.2324,220.0819,221.0726,219.7258,220.9311,41396586,0.0,0.0,0.0
2017-07-10,220.9311,221.7073,220.7576,221.479,221.0726,221.1229,31041541,0.0,0.0,0.0
2017-07-11,221.1229,221.479,219.9267,221.3329,221.479,222.1638,45333976,0.0,0.0,0.0
2017-07-12,222.1638,222.9856,222.1638,222.9126,221.3329,222.8213,44696950,0.0,0.0,0.0
2017-07-13,222.8213,223.3052,222.5839,223.1774,222.9126,223.1957,32518308,0.0,0.0,0.0
2017-07-14,223.1957,224.6019,223.0861,224.4923,223.1774,224.1453,45740686,0.0,0.0,0.0
2017-07-17,224.1453,224.5471,224.0175,224.0996,224.4923,223.7709,25415286,0.0,0.0,0.0
2017-07-18,223.7709,224.3736,223.4148,224.2636,224.0996,224.6475,35438847,0.0,0.0,0.0
2017-07-19,224.6475,225.5424,224.6384,225.5013,224.2636,225.7981,39352849,0.0,0.0,0.0
2017-07-20,225.7981,225.9259,225.0584,225.825,225.5013,225.031,37148598,0.0,0.0,0.0
2017-07-21,225.031,225.4602,224.7936,225.1497,225.825,225.3506,74295139,0.0,0.0,0.0
2017-07-24,225.3506,225.5241,224.8849,225.4876,225.1497,226.1633,31264917,0.0,0.0,0.0
2017-07-25,226.1633,226.2729,225.6885,225.935,225.4876,226.2272,46653779,0.0,0.0,0.0
2017-07-26,226.2272,226.2638,225.6611,225.9579,225.935,226.419,39732617,0.0,0.0,0.0
2017-07-27,226.419,226.4555,224.3371,225.2091,225.9579,225.2228,63236572,0.0,0.0,0.0
2017-07-28,225.2228,225.5972,224.748,225.3598,225.2091,225.8802,39296310,0.0,0.0,0.0
2017-07-31,225.8802,225.9807,225.1132,225.6337,225.3598,225.9624,39987963,0.0,0.0,0.0
2017-08-01,225.9624,225.999,225.2831,225.725,225.6337,225.9716,37768862,0.0,0.0,0.0
2017-08-02,225.9716,226.0903,224.9671,225.7615,225.725,225.8255,39313235,0.0,0.0,0.0
2017-08-03,225.8255,225.8529,225.2137,225.588,225.7615,226.0172,33782922,0.0,0.0,0.0
2017-08-04,226.0172,226.2638,225.515,225.757,225.588,225.9898,46085819,0.0,0.0,0.0
2017-08-07,225.9898,226.3368,225.8802,226.2912,225.757,226.0081,25329152,0.0,0.0,0.0
2017-08-08,226.0081,227.2865,225.3872,225.8306,226.2912,225.0584,50256691,0.0,0.0,0.0
2017-08-09,225.0584,225.8255,224.6841,225.3506,225.8306,224.8941,54466792,0.0,0.0,0.0
2017-08-10,224.8941,225.031,222.5291,223.1135,225.3506,222.8213,100982310,0.0,0.0,0.0
2017-08-11,222.8213,223.5335,222.5747,222.8395,223.1135,224.2549,60378641,1.0,1.0,0.0
2017-08-14,224.2549,225.3506,224.2184,225.2137,222.8395,225.5241,56197609,0.0,0.0,0.0
2017-08-15,225.5241,225.5424,224.7754,225.305,225.2137,225.6428,45863984,0.0,0.0,0.0
2017-08-16,225.6428,226.0629,225.0402,225.5116,225.305,224.8484,48606119,0.0,0.0,0.0
2017-08-17,224.8484,225.1771,221.9812,222.4012,225.5116,221.7986,111507295,0.0,0.0,0.0
2017-08-18,221.7986,222.9756,221.1594,221.9538,222.4012,221.5612,113288248,0.0,0.0,0.0
2017-08-21,221.5612,222.0725,220.8215,221.8625,221.9538,222.4104,51601128,0.0,0.0,0.0
2017-08-22,222.4104,224.2823,222.3921,224.054,221.8625,223.1043,54098528,0.0,0.0,0.0
2017-08-23,223.1043,223.7618,222.9491,223.6157,224.054,223.7161,38552050,0.0,0.0,0.0
2017-08-24,223.7161,223.8805,222.5747,223.0952,223.6157,223.6248,43987112,0.0,0.0,0.0
2017-08-25,223.6248,224.2731,223.1591,223.6933,223.0952,223.8714,50929551,0.0,0.0,0.0
2017-08-28,223.8714,223.8988,222.8852,223.2139,223.6933,221.9447,28012952,1.0,2.0,0.0
2017-08-29,221.9447,223.8531,221.826,223.7618,223.2139,223.5609,45186525,0.0,0.0,0.0
2017-08-30,223.5609,224.9215,223.3691,224.7845,223.7618,225.2867,49363139,0.0,0.0,0.0
2017-08-31,225.2867,226.2455,225.1863,226.072,224.7845,226.3825,71804968,0.0,0.0,0.0
2017-09-01,226.3825,226.7568,226.1542,226.5742,226.072,225.7798,45158335,0.0,0.0,0.0
2017-09-05,225.7798,226.0172,223.6705,224.8302,226.5742,225.3963,78289522,0.0,0.0,0.0
2017-09-06,225.3963,225.7981,224.8393,225.7068,224.8302,225.7707,48233517,0.0,0.0,0.0
2017-09-07,225.7707,225.7889,224.9945,225.2502,225.7068,225.1224,49792009,0.0,0.0,0.0
2017-09-08,225.1224,225.6428,224.9032,225.0036,225.2502,226.492,46599538,1.0,1.0,1.0
2017-09-11,226.492,227.6426,226.4738,227.4965,225.0036,227.9439,55933022,0.0,0.0,0.0
2017-09-12,227.9439,228.3457,227.7522,228.0672,227.4965,228.0261,48459020,0.0,0.0,0.0
2017-09-13,228.0261,228.4735,227.9074,228.3092,228.0672,228.0991,41372904,0.0,0.0,0.0
2017-09-14,228.0991,228.574,227.9165,228.3503,228.3092,228.2125,64283718,0.0,0.0,0.0
2017-09-15,228.2125,228.7631,228.1024,228.5934,228.3503,229.0568,66591825,0.0,0.0,0.0
2017-09-18,229.0568,229.5248,228.754,229.0568,228.5934,229.4147,37898828,0.0,0.0,0.0
2017-09-19,229.4147,229.4789,229.0476,229.4238,229.0568,229.4789,37380110,0.0,0.0,0.0
2017-09-20,229.4789,229.589,228.4236,229.2036,229.4238,229.3046,50032660,0.0,0.0,0.0
2017-09-21,229.3046,229.3963,228.6668,229.0947,229.2036,228.5429,40798877,0.0,0.0,0.0
2017-09-22,228.5429,229.0751,228.5154,228.8182,229.0947,228.6347,35366849,0.0,0.0,0.0
2017-09-25,228.6347,229.0047,227.6528,228.3502,228.8182,228.8824,48727001,0.0,0.0,0.0
2017-09-26,228.8824,229.1394,228.3181,228.8457,228.3502,229.3046,41741891,0.0,0.0,0.0
2017-09-27,229.3046,229.8643,228.3777,229.7909,228.8457,229.1669,60047069,0.0,0.0,0.0
2017-09-28,229.1669,229.8184,229.0751,229.5707,229.7909,229.7267,34431780,0.0,0.0,0.0
2017-09-29,229.7267,230.626,229.534,230.3232,229.5707,230.782,56659364,0.0,0.0,0.0
2017-10-02,230.782,231.5253,230.6008,231.3647,230.3232,231.6721,41562747,0.0,0.0,0.0
2017-10-03,231.6721,232.0667,231.4611,231.9107,231.3647,231.8832,47430349,0.0,0.0,0.0
2017-10-04,231.8832,232.5714,231.7639,232.3053,231.9107,232.6632,38624267,0.0,0.0,0.0
2017-10-05,232.6632,233.7093,232.5347,233.5625,232.3053,233.223,53952151,0.0,0.0,0.0
2017-10-06,233.223,233.7284,232.9477,233.278,233.5625,233.6634,61702914,0.0,0.0,0.0
2017-10-09,233.6634,233.7277,232.7641,232.966,233.278,233.6359,27220755,0.0,0.0,0.0
2017-10-10,233.6359,234.0488,233.067,233.4983,232.966,233.5533,34911216,0.0,0.0,0.0
2017-10-11,233.5533,234.0213,233.379,233.9158,233.4983,233.691,34110793,0.0,0.0,0.0
2017-10-12,233.691,234.058,233.4203,233.73,233.9158,234.1314,37810948,0.0,0.0,0.0
2017-10-13,234.1314,234.2507,233.6726,234.0534,233.73,234.1957,37837904,0.0,0.0,0.0
2017-10-16,234.1957,234.471,233.8378,234.1773,234.0534,234.214,30166970,0.0,0.0,0.0
2017-10-17,234.214,234.4801,233.9846,234.3792,234.1773,234.8289,27523811,0.0,0.0,0.0
2017-10-18,234.8289,234.8747,234.4618,234.8197,234.3792,233.847,31454008,0.0,0.0,0.0
2017-10-19,233.847,234.7554,233.4065,234.5857,234.8197,235.563,50923259,0.0,0.0,0.0
2017-10-20,235.563,235.9668,235.306,235.7465,234.5857,236.2788,67021167,0.0,0.0,0.0
2017-10-23,236.2788,236.3063,234.939,235.251,235.7465,235.4712,49656434,0.0,0.0,0.0
2017-10-24,235.4712,235.6823,235.0583,235.3343,235.251,235.0858,52919978,0.0,0.0,0.0
2017-10-25,235.0858,235.2051,233.0853,234.4205,235.3343,234.9114,82798672,0.0,0.0,0.0
2017-10-26,234.9114,235.1959,234.5169,234.7187,234.4205,235.3519,55697940,0.0,0.0,0.0
2017-10-27,235.3519,236.655,235.0675,236.4164,234.7187,235.9025,65096062,0.0,0.0,0.0
2017-10-30,235.9025,236.3889,235.2969,235.5492,236.4164,236.0035,42991917,0.0,0.0,0.0
2017-10-31,236.0035,236.2421,235.6593,236.0585,235.5492,236.7926,40069390,0.0,0.0,0.0
2017-11-01,236.7926,237.1505,235.9025,236.4026,236.0585,236.2145,47344483,0.0,0.0,0.0
2017-11-02,236.2145,236.5265,235.095,236.2512,236.4026,236.5449,47509851,0.0,0.0,0.0
2017-11-03,236.5449,237.2148,236.1136,237.1001,236.2512,237.0312,43536378,0.0,0.0,0.0
2017-11-06,237.0312,237.6736,236.9578,237.6644,237.1001,237.6461,38157634,0.0,0.0,0.0
2017-11-07,237.6461,237.9948,236.8385,237.0221,237.6644,237.1872,50725931,0.0,0.0,0.0
2017-11-08,237.1872,237.8755,236.8936,237.7562,237.0221,236.5082,39306864,1.0,2.0,1.0
2017-11-09,236.5082,237.1138,235.251,236.8936,237.7562,236.5082,86953110,0.0,0.0,0.0
2017-11-10,236.5082,237.0244,236.1778,236.921,236.8936,236.1228,44620150,0.0,0.0,0.0
2017-11-13,236.1228,237.2974,236.0861,237.1872,236.921,236.2145,40741610,0.0,0.0,0.0
2017-11-14,236.2145,236.6183,235.3978,236.3889,237.1872,235.4896,49842806,0.0,0.0,0.0
2017-11-15,235.4896,236.0402,234.5811,235.4668,236.3889,236.3155,65679142,0.0,0.0,0.0
2017-11-16,236.3155,237.7103,236.274,237.4442,235.4668,236.9578,58909803,0.0,0.0,0.0
2017-11-17,236.9578,237.2957,236.5449,236.7445,237.4442,236.8844,60137283,0.0,0.0,0.0
2017-11-20,236.8844,237.2377,236.6275,236.9991,236.7445,237.8388,38204912,0.0,0.0,0.0
2017-11-21,237.8388,238.7748,237.7562,238.5454,236.9991,238.5913,53978517,0.0,0.0,0.0
2017-11-22,238.5913,238.7289,238.1967,238.4949,238.5454,238.9675,35444234,0.0,0.0,0.0
2017-11-27,238.9675,239.2795,238.5913,238.9216,238.4949,239.2887,41381861,0.0,0.0,0.0
2017-11-28,239.2887,241.2525,239.1923,241.0047,238.9216,241.3626,81037448,0.0,0.0,0.0
2017-11-29,241.3626,241.9224,240.6101,240.9863,241.0047,242.0417,68850205,0.0,0.0,0.0
2017-11-30,242.0417,244.1431,241.9591,243.0281,240.9863,242.9593,98773822,0.0,0.0,0.0
2017-12-01,242.9593,243.464,239.2887,242.4408,243.0281,244.3817,142890263,1.0,1.0,0.0
2017-12-04,244.3817,244.8313,242.372,243.0832,242.4408,242.6565,79154971,0.0,0.0,0.0
2017-12-05,242.6565,243.3172,241.3809,241.8581,243.0832,241.2249,70058439,0.0,0.0,0.0
2017-12-06,241.2249,242.0141,241.0781,241.7434,241.8581,241.4268,55464870,0.0,0.0,0.0
2017-12-07,241.4268,242.6565,241.2892,242.317,241.7434,243.1704,59743548,0.0,0.0,0.0
2017-12-08,243.1704,243.6567,242.9226,243.3998,242.317,243.7118,59555232,0.0,0.0,0.0
2017-12-11,243.7118,244.4459,243.6292,244.0605,243.3998,244.6203,59045159,0.0,0.0,0.0
2017-12-12,244.6203,245.3085,244.4138,245.1342,244.0605,245.0699,69432754,0.0,0.0,0.0
2017-12-13,245.0699,245.5288,244.6937,245.0792,245.1342,245.0975,81663478,0.0,0.0,0.0
2017-12-14,245.0975,245.2168,243.7301,244.0972,245.0792,244.8376,78409218,0.0,0.0,0.0
2017-12-15,244.8376,246.3041,244.7823,246.258,244.0972,247.2818,116748778,0.0,0.0,0.0
2017-12-18,247.2818,247.743,247.1712,247.3003,246.258,247.6323,61651917,0.0,0.0,0.0
2017-12-19,247.6323,247.6784,246.3503,246.7653,247.3003,247.4386,61818445,0.0,0.0,0.0
2017-12-20,247.4386,247.494,245.9813,246.4056,246.7653,246.9498,56646332,0.0,0.0,0.0
2017-12-21,246.9498,247.5447,246.544,247.1942,246.4056,246.8207,51715155,0.0,0.0,0.0
2017-12-22,246.8207,246.8529,246.175,246.6546,247.1942,246.3134,46803064,0.0,0.0,0.0
2017-12-26,246.3134,246.671,246.1612,246.2211,246.6546,246.6177,36397154,0.0,0.0,0.0
2017-12-27,246.6177,246.9406,246.2765,246.3779,246.2211,247.0881,43660498,0.0,0.0,0.0
2017-12-28,247.0881,247.1158,246.6823,246.816,246.3779,247.6784,37365447,0.0,0.0,0.0
2017-12-29,247.6784,247.6969,245.9352,246.9037,246.816,247.042,56115291,0.0,0.0,0.0
2018-01-02,247.042,247.9367,246.6362,247.6047,246.9037,248.0751,59498052,0.0,0.0,0.0
2018-01-03,248.0751,249.6246,248.0751,249.3479,247.6047,250.1411,67575927,0.0,0.0,0.0
2018-01-04,250.1411,251.0266,250.0489,250.7314,249.3479,251.3494,63912383,0.0,0.0,0.0
2018-01-05,251.3494,252.3179,250.8329,251.9166,250.7314,252.0873,56640027,0.0,0.0,0.0
2018-01-08,252.0873,252.8159,251.7829,252.5761,251.9166,253.0926,37949578,0.0,0.0,0.0
2018-01-09,253.0926,253.8766,252.8067,253.3786,252.5761,252.4285,49410462,0.0,0.0,0.0
2018-01-10,252.4285,253.1111,251.7276,252.5715,253.3786,253.4155,51556209,0.0,0.0,0.0
2018-01-11,253.4155,254.6514,253.2402,254.2825,252.5715,254.9558,52645226,0.0,0.0,0.0
2018-01-12,254.9558,256.5145,254.8174,256.1041,254.2825,257.6583,69850212,1.0,1.0,0.0
2018-01-16,257.6583,258.3408,254.7344,255.8505,256.1041,256.4408,93784746,0.0,0.0,0.0
2018-01-17,256.4408,258.3039,255.666,257.9488,255.8505,257.7782,82971046,0.0,0.0,0.0
2018-01-18,257.7782,258.2209,256.9481,257.5291,257.9488,258.0733,81996140,0.0,0.0,0.0
2018-01-19,258.0733,258.6267,257.4646,258.5806,257.5291,258.4146,109639836,0.0,0.0,0.0
2018-01-22,258.4146,260.7297,258.3592,260.0116,258.5806,260.785,56780535,0.0,0.0,0.0
2018-01-23,260.785,261.5967,260.4438,261.3292,260.0116,261.9656,75914270,0.0,0.0,0.0
2018-01-24,261.9656,262.5928,259.9549,261.3015,261.3292,262.0948,107715399,0.0,0.0,0.0
2018-01-25,262.0948,262.1962,260.476,261.071,261.3015,262.1778,67512503,0.0,0.0,0.0
2018-01-26,262.1778,264.3268,261.9103,263.6812,261.071,263.7273,75567539,0.0,0.0,0.0
2018-01-29,263.7273,264.1885,262.4084,263.0632,263.6812,260.6559,73547261,1.0,2.0,0.0
2018-01-30,260.6559,262.626,259.3831,260.1855,263.0632,260.7758,110542783,0.0,0.0,0.0
2018-01-31,260.7758,261.3015,258.885,259.6321,260.1855,259.2447,92582037,0.0,0.0,0.0
2018-02-01,259.2447,261.0802,258.885,259.2539,259.6321,258.3316,72481503,0.0,0.0,0.0
2018-02-02,258.3316,258.4699,254.0242,254.8405,259.2539,252.2164,143210472,1.0,2.0,1.0
2018-02-05,252.2164,254.43,242.8638,247.5309,254.8405,239.7555,250690302,1.0,2.0,0.0
2018-02-06,239.7555,248.7576,238.6118,246.9775,247.5309,247.6508,314365990,0.0,0.0,0.0
2018-02-07,247.6508,251.211,246.8483,249.1911,246.9775,247.1988,144248145,1.0,2.0,1.0
2018-02-08,247.1988,247.3464,237.5879,241.7846,249.1911,240.5487,205695698,1.0,2.0,1.0
2018-02-09,240.5487,243.1405,233.2806,239.1928,241.7846,243.3434,250142002,1.0,1.0,1.0
2018-02-12,243.3434,246.2765,241.5448,245.8799,239.1928,243.4725,122294493,1.0,2.0,0.0
2018-02-13,243.4725,245.9168,242.8638,245.5478,245.8799,243.7861,71711728,1.0,2.0,0.0
2018-02-14,243.7861,249.0343,243.7769,248.61,245.5478,250.4824,101095501,1.0,1.0,1.0
2018-02-15,250.4824,251.8106,247.8998,251.2756,248.61,251.1741,94699780,0.0,0.0,0.0
2018-02-16,251.1741,253.9412,251.128,252.6591,251.2756,250.9067,126285663,1.0,2.0,1.0
2018-02-20,250.9067,252.4193,249.4955,250.2656,252.6591,250.7868,68750454,0.0,0.0,0.0
2018-02-21,250.7868,253.3878,249.0159,251.4324,250.2656,250.0489,77732305,1.0,2.0,1.0
2018-02-22,250.0489,251.8475,248.7023,249.4217,251.4324,250.6853,84861560,1.0,1.0,1.0
2018-02-23,250.6853,253.3693,250.1872,252.982,249.4217,254.5038,67508333,1.0,1.0,1.0
2018-02-26,254.5038,256.4223,253.8859,256.145,252.982,256.5145,70871682,0.0,0.0,0.0
2018-02-27,256.5145,257.2617,253.0557,254.2456,256.145,254.2732,80491562,0.0,0.0,0.0
2018-02-28,254.2732,254.7436,250.2426,251.9628,254.2456,250.3348,90324617,1.0,2.0,1.0
2018-03-01,250.3348,251.9581,245.3449,247.4571,251.9628,245.1604,155394997,1.0,2.0,0.0
2018-03-02,245.1604,248.776,244.2565,247.3095,247.4571,246.9406,109731464,0.0,0.0,0.0
2018-03-05,246.9406,251.6999,246.8299,250.9897,247.3095,252.078,81075368,0.0,0.0,0.0
2018-03-06,252.078,252.1611,250.1227,251.6814,250.9897,249.4217,66283187,1.0,2.0,0.0
2018-03-07,249.4217,251.9674,249.2188,251.4462,251.6814,252.3086,73757501,0.0,0.0,0.0
2018-03-08,252.3086,252.9451,251.2664,252.4654,251.4462,254.2917,52484741,1.0,1.0,1.0
2018-03-09,254.2917,257.1971,253.9596,256.6621,252.4654,257.5199,89823140,0.0,0.0,0.0
2018-03-12,257.5199,258.1748,256.487,257.2248,256.6621,258.1102,61002822,0.0,0.0,0.0
2018-03-13,258.1102,258.636,254.5961,255.2694,257.2248,256.2378,76276073,0.0,0.0,0.0
2018-03-14,256.2378,256.4315,253.3417,253.6184,255.2694,254.4577,88487169,0.0,0.0,0.0
2018-03-15,254.4577,255.131,253.1203,253.8951,253.6184,254.1989,62625639,0.0,0.0,0.0
2018-03-16,254.1989,255.0231,253.884,254.4582,253.8951,253.1339,77606347,1.0,2.0,1.0
2018-03-19,253.1339,254.1023,248.7538,249.5687,254.4582,250.9022,93539632,1.0,1.0,0.0
2018-03-20,250.9022,251.5782,250.1984,251.1152,249.5687,250.8651,50874969,0.0,0.0,0.0
2018-03-21,250.8651,253.0599,250.2076,251.2078,251.1152,248.0963,71164947,1.0,2.0,1.0
2018-03-22,248.0963,248.9853,243.8828,245.457,251.2078,244.6329,124534949,0.0,0.0,0.0
2018-03-23,244.6329,245.42,238.7617,240.3035,245.457,242.7437,149465765,1.0,1.0,1.0
2018-03-26,242.7437,245.7997,240.2249,244.9477,240.3035,246.485,116510938,1.0,1.0,0.0
2018-03-27,246.485,247.0406,239.6971,241.2621,244.9477,241.4658,113076330,0.0,0.0,0.0
